booking_id,passenger_id,flight_id,booking_date,seat_class,booking_status
BK01657,PS00483,FL0149,2026-04-18 16:58:00,Economy,Cancelled
BK01658,PS00328,FL0198,2026-07-14 04:24:00,Business,Pending
BK01659,PS00202,FL0168,2026-07-02 22:45:00,First,Confirmed
BK01660,PS00917,FL0094,2026-07-05 00:32:00,Premium Economy,Confirmed
BK01661,PS00800,FL0164,2026-07-04 01:54:00,Business,Confirmed
BK01662,PS00658,FL0152,2026-06-24 20:30:00,Economy,Confirmed
BK01663,PS00621,FL0144,2026-07-13 13:04:00,First,Confirmed
BK01664,PS00896,FL0098,2026-06-06 18:17:00,Premium Economy,Confirmed
BK01665,PS00028,FL0171,2026-07-15 05:03:00,Economy,Confirmed
BK01666,PS00702,FL0128,2026-06-14 15:49:00,Business,Confirmed
BK01667,PS00620,FL0002,2026-08-04 23:18:00,Economy,Confirmed
BK01668,PS00269,FL0028,2026-08-03 14:58:00,Economy,Confirmed
BK01669,PS00448,FL0125,2026-08-16 02:17:00,Economy,Confirmed
BK01670,PS00270,FL0022,2026-04-26 08:35:00,Business,Confirmed
BK01671,PS00591,FL0173,2026-04-27 08:02:00,Economy,Confirmed
BK01672,PS00071,FL0017,2026-06-19 23:37:00,Economy,Confirmed
BK01673,PS00718,FL0149,2026-05-07 16:58:00,Economy,Confirmed
BK01674,PS00542,FL0061,2026-06-01 00:46:00,Economy,Pending
BK01675,PS00657,FL0188,2026-07-07 00:35:00,Economy,Confirmed
BK01676,PS00300,FL0080,2026-07-28 15:20:00,Economy,Confirmed
BK01677,PS00486,FL0152,2026-05-10 20:30:00,Economy,Confirmed
BK01678,PS00426,FL0079,2026-06-09 06:37:00,Economy,Confirmed
BK01679,PS00681,FL0151,2026-05-25 09:53:00,Business,Confirmed
BK01680,PS00702,FL0110,2026-07-04 23:09:00,Economy,Cancelled
BK01681,PS00685,FL0123,2026-05-28 22:04:00,Business,Confirmed
BK01682,PS00959,FL0169,2026-05-02 03:25:00,Economy,Confirmed
BK01683,PS00817,FL0122,2026-06-11 17:13:00,Premium Economy,Confirmed
BK01684,PS00965,FL0115,2026-05-11 21:25:00,Economy,Confirmed
BK01685,PS00657,FL0071,2026-05-31 11:54:00,Economy,Confirmed
BK01686,PS00673,FL0057,2026-05-31 16:50:00,Economy,Confirmed
BK01687,PS00672,FL0099,2026-04-30 07:40:00,Business,Confirmed
BK01688,PS00875,FL0182,2026-07-05 04:36:00,Economy,Pending
BK01689,PS00980,FL0154,2026-04-24 09:17:00,Premium Economy,Confirmed
BK01690,PS00778,FL0180,2026-04-26 15:18:00,Economy,Pending
BK01691,PS00550,FL0106,2026-06-19 05:43:00,Business,Confirmed
BK01692,PS00163,FL0022,2026-05-18 08:35:00,Economy,Confirmed
BK01693,PS00589,FL0148,2026-06-21 07:02:00,Economy,Confirmed
BK01694,PS00341,FL0054,2026-05-31 02:06:00,Economy,Confirmed
BK01695,PS00058,FL0087,2026-04-16 11:44:00,Economy,Confirmed
BK01696,PS00666,FL0050,2026-06-26 20:22:00,Business,Confirmed
BK01697,PS00902,FL0108,2026-06-13 00:15:00,Economy,Cancelled
BK01698,PS00452,FL0084,2026-05-18 21:27:00,Economy,Cancelled
BK01699,PS00310,FL0177,2026-06-11 13:39:00,Economy,Confirmed
BK01700,PS00974,FL0025,2026-07-11 12:25:00,Economy,Confirmed
BK01701,PS00684,FL0130,2026-06-06 20:06:00,Economy,Confirmed
BK01702,PS00902,FL0181,2026-05-01 04:53:00,Business,Confirmed
BK01703,PS00131,FL0148,2026-08-21 07:02:00,Economy,Confirmed
BK01704,PS00508,FL0038,2026-08-13 19:43:00,Economy,Confirmed
BK01705,PS00403,FL0055,2026-04-13 13:47:00,Economy,Confirmed
BK01706,PS00767,FL0087,2026-07-22 11:44:00,Economy,Confirmed
BK01707,PS00357,FL0083,2026-07-23 22:15:00,Premium Economy,Confirmed
BK01708,PS00559,FL0022,2026-05-16 08:35:00,Economy,Confirmed
BK01709,PS00423,FL0177,2026-08-03 13:39:00,Economy,Confirmed
BK01710,PS00861,FL0014,2026-08-03 20:19:00,Economy,Pending
BK01711,PS00422,FL0197,2026-06-29 21:29:00,Economy,Cancelled
BK01712,PS00635,FL0180,2026-05-08 15:18:00,Economy,Confirmed
BK01713,PS00542,FL0031,2026-04-25 21:40:00,Economy,Confirmed
BK01714,PS00973,FL0184,2026-06-05 17:10:00,Economy,Confirmed
BK01715,PS00264,FL0088,2026-04-10 20:23:00,Premium Economy,Confirmed
BK01716,PS00282,FL0054,2026-08-22 02:06:00,Business,Confirmed
BK01717,PS00827,FL0065,2026-08-12 09:08:00,Economy,Confirmed
BK01718,PS00416,FL0088,2026-07-21 20:23:00,Economy,Confirmed
BK01719,PS00073,FL0032,2026-05-02 17:00:00,Economy,Pending
BK01720,PS00370,FL0052,2026-08-16 12:00:00,Economy,Confirmed
BK01721,PS00167,FL0145,2026-06-06 18:47:00,Business,Confirmed
BK01722,PS00890,FL0064,2026-05-28 21:28:00,Economy,Confirmed
BK01723,PS00487,FL0075,2026-06-28 02:47:00,Business,Pending
BK01724,PS00135,FL0164,2026-06-25 01:54:00,Economy,Pending
BK01725,PS00590,FL0081,2026-04-13 22:44:00,Economy,Confirmed
BK01726,PS00505,FL0190,2026-06-20 03:45:00,Economy,Cancelled
BK01727,PS00557,FL0178,2026-08-19 05:45:00,Business,Confirmed
BK01728,PS00755,FL0025,2026-07-13 12:25:00,First,Confirmed
BK01729,PS00189,FL0044,2026-08-14 17:08:00,Economy,Confirmed
BK01730,PS00275,FL0150,2026-05-24 03:32:00,Economy,Confirmed
BK01731,PS00645,FL0191,2026-07-21 11:28:00,Economy,Confirmed
BK01732,PS00355,FL0036,2026-07-20 03:29:00,Premium Economy,Confirmed
BK01733,PS00162,FL0057,2026-07-19 16:50:00,Economy,Confirmed
BK01734,PS00925,FL0114,2026-06-24 10:17:00,Economy,Cancelled
BK01735,PS00685,FL0146,2026-05-20 13:26:00,Economy,Confirmed
BK01736,PS00116,FL0001,2026-05-30 03:57:00,Economy,Confirmed
BK01737,PS00269,FL0105,2026-08-20 17:34:00,Economy,Confirmed
BK01738,PS00903,FL0003,2026-08-08 23:49:00,Economy,Confirmed
BK01739,PS00884,FL0113,2026-05-22 17:52:00,Economy,Confirmed
BK01740,PS00457,FL0014,2026-06-11 20:19:00,Economy,Confirmed
BK01741,PS00145,FL0084,2026-05-27 21:27:00,Economy,Confirmed
BK01742,PS00666,FL0097,2026-07-18 02:43:00,Premium Economy,Pending
BK01743,PS00317,FL0130,2026-05-12 20:06:00,Business,Confirmed
BK01744,PS00830,FL0171,2026-06-02 05:03:00,Premium Economy,Pending
BK01745,PS00460,FL0105,2026-06-30 17:34:00,Economy,Confirmed
BK01746,PS00414,FL0144,2026-04-19 13:04:00,Economy,Confirmed
BK01747,PS00737,FL0034,2026-06-06 08:39:00,Economy,Confirmed
BK01748,PS00477,FL0185,2026-07-24 18:30:00,Business,Pending
BK01749,PS00894,FL0076,2026-05-21 04:55:00,Premium Economy,Cancelled
BK01750,PS00267,FL0001,2026-07-04 03:57:00,Economy,Confirmed
BK01751,PS00017,FL0191,2026-07-07 11:28:00,Economy,Confirmed
BK01752,PS00704,FL0027,2026-04-17 12:01:00,Economy,Confirmed
BK01753,PS00934,FL0055,2026-05-28 13:47:00,Economy,Confirmed
BK01754,PS00522,FL0025,2026-05-03 12:25:00,Economy,Confirmed
BK01755,PS00677,FL0040,2026-07-22 19:26:00,Economy,Confirmed
BK01756,PS00551,FL0073,2026-07-24 18:43:00,Economy,Confirmed
BK01757,PS00128,FL0127,2026-05-31 03:21:00,Economy,Confirmed
BK01758,PS00584,FL0033,2026-05-08 23:57:00,Economy,Confirmed
BK01759,PS00128,FL0096,2026-05-21 08:34:00,Economy,Confirmed
BK01760,PS00490,FL0151,2026-06-13 09:53:00,Economy,Confirmed
BK01761,PS00034,FL0047,2026-07-29 13:43:00,Economy,Confirmed
BK01762,PS00952,FL0136,2026-06-03 23:03:00,Business,Confirmed
BK01763,PS00736,FL0006,2026-06-03 13:15:00,Economy,Cancelled
BK01764,PS00676,FL0084,2026-07-18 21:27:00,First,Confirmed
BK01765,PS00500,FL0002,2026-04-21 23:18:00,Economy,Confirmed
BK01766,PS00524,FL0191,2026-06-14 11:28:00,Economy,Confirmed
BK01767,PS00732,FL0093,2026-08-20 04:38:00,Business,Confirmed
BK01768,PS00627,FL0143,2026-07-23 11:04:00,Economy,Confirmed
BK01769,PS00493,FL0009,2026-05-07 09:23:00,Economy,Cancelled
BK01770,PS00665,FL0042,2026-06-10 11:09:00,Economy,Confirmed
BK01771,PS00063,FL0170,2026-07-24 12:08:00,Premium Economy,Pending
BK01772,PS00963,FL0066,2026-08-04 11:58:00,Premium Economy,Confirmed
BK01773,PS00256,FL0053,2026-05-19 12:43:00,Premium Economy,Confirmed
BK01774,PS00463,FL0182,2026-08-14 04:36:00,Economy,Pending
BK01775,PS00459,FL0187,2026-07-15 08:25:00,Economy,Cancelled
BK01776,PS00011,FL0180,2026-06-29 15:18:00,Business,Confirmed
BK01777,PS00767,FL0094,2026-06-20 00:32:00,Economy,Confirmed
BK01778,PS00692,FL0121,2026-06-27 12:40:00,Economy,Confirmed
BK01779,PS00924,FL0123,2026-07-09 22:04:00,Business,Confirmed
BK01780,PS00309,FL0082,2026-08-08 08:26:00,Economy,Confirmed
BK01781,PS00625,FL0135,2026-08-02 14:31:00,Premium Economy,Confirmed
BK01782,PS00462,FL0059,2026-07-26 09:22:00,Economy,Confirmed
BK01783,PS00194,FL0035,2026-08-03 06:28:00,Economy,Confirmed
BK01784,PS00401,FL0167,2026-04-26 14:12:00,Economy,Confirmed
BK01785,PS00674,FL0137,2026-06-04 10:49:00,Economy,Confirmed
BK01786,PS00562,FL0164,2026-04-30 01:54:00,Economy,Confirmed
BK01787,PS00784,FL0064,2026-04-17 21:28:00,Business,Confirmed
BK01788,PS00154,FL0178,2026-07-27 05:45:00,Premium Economy,Confirmed
BK01789,PS00781,FL0057,2026-06-11 16:50:00,Economy,Confirmed
BK01790,PS00995,FL0013,2026-07-23 04:42:00,Economy,Confirmed
BK01791,PS00223,FL0003,2026-07-25 23:49:00,Business,Confirmed
BK01792,PS00051,FL0087,2026-05-31 11:44:00,Economy,Confirmed
BK01793,PS00185,FL0142,2026-04-29 00:45:00,Economy,Confirmed
BK01794,PS00146,FL0084,2026-06-27 21:27:00,Business,Confirmed
BK01795,PS00800,FL0115,2026-06-16 21:25:00,Economy,Confirmed
BK01796,PS00375,FL0183,2026-07-12 04:35:00,Economy,Pending
BK01797,PS00815,FL0019,2026-05-20 12:37:00,Economy,Confirmed
BK01798,PS00300,FL0138,2026-08-03 23:02:00,Economy,Confirmed
BK01799,PS00248,FL0050,2026-07-23 20:22:00,Economy,Confirmed
BK01800,PS00648,FL0167,2026-06-09 14:12:00,Economy,Confirmed
BK01801,PS00456,FL0159,2026-04-20 15:34:00,Economy,Confirmed
BK01802,PS00979,FL0159,2026-08-11 15:34:00,Economy,Confirmed
BK01803,PS00492,FL0031,2026-07-23 21:40:00,Business,Confirmed
BK01804,PS00468,FL0124,2026-04-16 10:29:00,Premium Economy,Confirmed
BK01805,PS00729,FL0029,2026-07-20 01:58:00,Business,Cancelled
BK01806,PS00198,FL0005,2026-07-08 20:50:00,Economy,Confirmed
BK01807,PS00979,FL0007,2026-07-20 21:02:00,Economy,Confirmed
BK01808,PS00002,FL0019,2026-08-17 12:37:00,Business,Confirmed
BK01809,PS00842,FL0127,2026-07-20 03:21:00,Economy,Confirmed
BK01810,PS00990,FL0062,2026-08-01 15:03:00,Economy,Cancelled
BK01811,PS00926,FL0174,2026-05-21 15:35:00,Economy,Confirmed
BK01812,PS00710,FL0090,2026-08-22 15:56:00,Economy,Confirmed
BK01813,PS00100,FL0183,2026-04-21 04:35:00,Economy,Pending
BK01814,PS00874,FL0098,2026-05-30 18:17:00,First,Confirmed
BK01815,PS00845,FL0196,2026-07-23 12:42:00,Economy,Confirmed
BK01816,PS00989,FL0190,2026-07-16 03:45:00,Economy,Confirmed
BK01817,PS00966,FL0099,2026-06-26 07:40:00,Premium Economy,Confirmed
BK01818,PS00361,FL0088,2026-06-25 20:23:00,Economy,Pending
BK01819,PS00377,FL0018,2026-07-05 12:17:00,Economy,Confirmed
BK01820,PS00143,FL0169,2026-06-14 03:25:00,First,Confirmed
BK01821,PS00796,FL0088,2026-05-28 20:23:00,Premium Economy,Confirmed
BK01822,PS00767,FL0016,2026-06-26 20:33:00,Business,Cancelled
BK01823,PS00392,FL0194,2026-08-21 00:50:00,Economy,Confirmed
BK01824,PS00698,FL0145,2026-05-18 18:47:00,Business,Confirmed
BK01825,PS00553,FL0125,2026-06-10 02:17:00,First,Pending
BK01826,PS00872,FL0097,2026-05-29 02:43:00,Premium Economy,Confirmed
BK01827,PS00151,FL0077,2026-05-02 00:26:00,Economy,Cancelled
BK01828,PS00345,FL0114,2026-06-17 10:17:00,Economy,Confirmed
BK01829,PS00901,FL0159,2026-06-01 15:34:00,Economy,Confirmed
BK01830,PS00513,FL0200,2026-07-02 20:13:00,Economy,Pending
BK01831,PS00016,FL0034,2026-04-21 08:39:00,Premium Economy,Confirmed
BK01832,PS00106,FL0114,2026-06-03 10:17:00,Business,Confirmed
BK01833,PS00416,FL0166,2026-07-27 05:16:00,Economy,Confirmed
BK01834,PS00017,FL0119,2026-07-31 21:39:00,Economy,Confirmed
BK01835,PS00307,FL0168,2026-07-19 22:45:00,Economy,Confirmed
BK01836,PS00686,FL0084,2026-07-18 21:27:00,Economy,Cancelled
BK01837,PS00098,FL0197,2026-07-07 21:29:00,Business,Confirmed
BK01838,PS00297,FL0101,2026-07-13 07:59:00,First,Pending
BK01839,PS00257,FL0089,2026-05-23 02:43:00,Economy,Confirmed
BK01840,PS00271,FL0066,2026-05-07 11:58:00,Business,Cancelled
BK01841,PS00841,FL0185,2026-08-11 18:30:00,Business,Confirmed
BK01842,PS00519,FL0069,2026-07-23 19:41:00,Economy,Confirmed
BK01843,PS00506,FL0083,2026-04-26 22:15:00,Economy,Confirmed
BK01844,PS00778,FL0037,2026-07-26 06:58:00,Economy,Confirmed
BK01845,PS00302,FL0018,2026-04-22 12:17:00,Economy,Confirmed
BK01846,PS00184,FL0064,2026-05-21 21:28:00,Economy,Pending
BK01847,PS00699,FL0074,2026-07-10 06:58:00,Economy,Confirmed
BK01848,PS00147,FL0032,2026-05-13 17:00:00,Economy,Confirmed
BK01849,PS00131,FL0043,2026-08-07 18:47:00,Economy,Confirmed
BK01850,PS00253,FL0083,2026-06-19 22:15:00,Business,Confirmed
BK01851,PS00180,FL0084,2026-07-09 21:27:00,Economy,Confirmed
BK01852,PS00360,FL0184,2026-06-02 17:10:00,Economy,Confirmed
BK01853,PS00603,FL0070,2026-07-27 23:15:00,Economy,Confirmed
BK01854,PS00660,FL0088,2026-05-02 20:23:00,Economy,Confirmed
BK01855,PS00521,FL0031,2026-05-20 21:40:00,Economy,Confirmed
BK01856,PS00667,FL0054,2026-06-06 02:06:00,First,Confirmed
BK01857,PS00430,FL0008,2026-05-09 06:29:00,Economy,Confirmed
BK01858,PS00885,FL0156,2026-07-21 05:36:00,Economy,Confirmed
BK01859,PS00271,FL0048,2026-05-21 14:03:00,Economy,Confirmed
BK01860,PS00045,FL0079,2026-07-14 06:37:00,First,Confirmed
BK01861,PS00166,FL0140,2026-07-29 18:54:00,Economy,Confirmed
BK01862,PS00858,FL0062,2026-05-25 15:03:00,Economy,Confirmed
BK01863,PS00946,FL0196,2026-07-29 12:42:00,Economy,Confirmed
BK01864,PS00560,FL0002,2026-05-25 23:18:00,Premium Economy,Confirmed
BK01865,PS00398,FL0128,2026-05-13 15:49:00,Economy,Confirmed
BK01866,PS00097,FL0154,2026-06-14 09:17:00,Economy,Confirmed
BK01867,PS00752,FL0102,2026-05-13 05:22:00,Economy,Confirmed
BK01868,PS00123,FL0066,2026-06-18 11:58:00,Business,Pending
BK01869,PS00787,FL0196,2026-07-20 12:42:00,Economy,Confirmed
BK01870,PS00572,FL0123,2026-08-17 22:04:00,Business,Confirmed
BK01871,PS00130,FL0155,2026-07-14 02:26:00,Economy,Confirmed
BK01872,PS00878,FL0104,2026-07-21 18:18:00,Business,Confirmed
BK01873,PS00235,FL0187,2026-05-16 08:25:00,Economy,Confirmed
BK01874,PS00638,FL0054,2026-06-07 02:06:00,Economy,Confirmed
BK01875,PS00239,FL0147,2026-05-10 11:35:00,Economy,Confirmed
BK01876,PS00314,FL0194,2026-07-14 00:50:00,Economy,Confirmed
BK01877,PS00815,FL0070,2026-05-25 23:15:00,Business,Confirmed
BK01878,PS00896,FL0004,2026-04-22 20:30:00,Economy,Confirmed
BK01879,PS00528,FL0030,2026-08-28 02:37:00,Premium Economy,Confirmed
BK01880,PS00487,FL0072,2026-06-23 17:37:00,Economy,Confirmed
BK01881,PS00107,FL0044,2026-06-11 17:08:00,Premium Economy,Confirmed
BK01882,PS00743,FL0065,2026-05-29 09:08:00,Economy,Confirmed
BK01883,PS00262,FL0092,2026-07-17 05:58:00,Economy,Confirmed
BK01884,PS00375,FL0167,2026-05-01 14:12:00,Business,Confirmed
BK01885,PS00581,FL0184,2026-06-13 17:10:00,Economy,Pending
BK01886,PS00683,FL0168,2026-05-05 22:45:00,Economy,Confirmed
BK01887,PS00601,FL0011,2026-05-26 11:29:00,First,Confirmed
BK01888,PS00648,FL0190,2026-05-13 03:45:00,Business,Confirmed
BK01889,PS00607,FL0155,2026-06-20 02:26:00,Economy,Confirmed
BK01890,PS00787,FL0001,2026-04-09 03:57:00,Business,Confirmed
BK01891,PS00502,FL0052,2026-07-01 12:00:00,Economy,Confirmed
BK01892,PS00021,FL0178,2026-07-21 05:45:00,Business,Confirmed
BK01893,PS00003,FL0041,2026-08-01 18:59:00,Business,Confirmed
BK01894,PS00617,FL0014,2026-05-25 20:19:00,Premium Economy,Confirmed
BK01895,PS00810,FL0183,2026-08-08 04:35:00,Business,Confirmed
BK01896,PS00572,FL0061,2026-08-03 00:46:00,Economy,Pending
BK01897,PS00669,FL0180,2026-08-07 15:18:00,Economy,Confirmed
BK01898,PS00801,FL0155,2026-07-25 02:26:00,Economy,Confirmed
BK01899,PS00202,FL0052,2026-07-21 12:00:00,Business,Confirmed
BK01900,PS00030,FL0104,2026-07-25 18:18:00,Economy,Confirmed
BK01901,PS00201,FL0097,2026-04-21 02:43:00,Economy,Confirmed
BK01902,PS00668,FL0012,2026-06-15 00:34:00,Economy,Confirmed
BK01903,PS00857,FL0160,2026-06-29 22:27:00,Economy,Confirmed
BK01904,PS00070,FL0158,2026-06-03 12:48:00,Economy,Confirmed
BK01905,PS00418,FL0186,2026-08-19 20:37:00,Economy,Confirmed
BK01906,PS00863,FL0179,2026-06-26 05:24:00,Economy,Confirmed
BK01907,PS00107,FL0079,2026-07-05 06:37:00,Business,Confirmed
BK01908,PS00090,FL0127,2026-07-10 03:21:00,Economy,Confirmed
BK01909,PS00653,FL0166,2026-06-04 05:16:00,Economy,Confirmed
BK01910,PS00237,FL0003,2026-07-23 23:49:00,Premium Economy,Confirmed
BK01911,PS00993,FL0168,2026-05-15 22:45:00,Economy,Confirmed
BK01912,PS00096,FL0011,2026-05-02 11:29:00,Economy,Confirmed
BK01913,PS00253,FL0042,2026-06-15 11:09:00,First,Cancelled
BK01914,PS00330,FL0078,2026-07-30 03:40:00,Economy,Confirmed
BK01915,PS00504,FL0153,2026-04-12 05:35:00,Economy,Confirmed
BK01916,PS00018,FL0117,2026-06-18 18:39:00,Business,Cancelled
BK01917,PS00031,FL0066,2026-05-22 11:58:00,Business,Confirmed
BK01918,PS00244,FL0084,2026-05-04 21:27:00,Economy,Confirmed
BK01919,PS00983,FL0145,2026-04-22 18:47:00,Premium Economy,Confirmed
BK01920,PS00224,FL0111,2026-04-25 02:49:00,Economy,Confirmed
BK01921,PS00207,FL0090,2026-06-29 15:56:00,Economy,Confirmed
BK01922,PS00345,FL0103,2026-05-09 05:06:00,Economy,Confirmed
BK01923,PS00526,FL0091,2026-05-06 18:42:00,Economy,Confirmed
BK01924,PS00374,FL0092,2026-05-18 05:58:00,Economy,Confirmed
BK01925,PS00236,FL0148,2026-07-07 07:02:00,Economy,Confirmed
BK01926,PS00520,FL0143,2026-05-09 11:04:00,Economy,Confirmed
BK01927,PS00545,FL0174,2026-04-24 15:35:00,Economy,Confirmed
BK01928,PS00241,FL0164,2026-08-06 01:54:00,Business,Confirmed
BK01929,PS00849,FL0120,2026-04-27 09:57:00,Economy,Confirmed
BK01930,PS00180,FL0022,2026-07-15 08:35:00,Economy,Cancelled
BK01931,PS00584,FL0043,2026-04-29 18:47:00,Premium Economy,Confirmed
BK01932,PS00073,FL0058,2026-07-31 20:24:00,Premium Economy,Confirmed
BK01933,PS00878,FL0108,2026-04-25 00:15:00,Economy,Confirmed
BK01934,PS00541,FL0190,2026-06-06 03:45:00,Economy,Confirmed
BK01935,PS00885,FL0108,2026-06-21 00:15:00,Economy,Pending
BK01936,PS00157,FL0068,2026-08-04 12:55:00,Business,Confirmed
BK01937,PS00231,FL0086,2026-04-21 09:13:00,Economy,Confirmed
BK01938,PS00260,FL0043,2026-07-30 18:47:00,Economy,Confirmed
BK01939,PS00194,FL0085,2026-05-08 10:09:00,Premium Economy,Confirmed
BK01940,PS00552,FL0019,2026-08-03 12:37:00,Economy,Pending
BK01941,PS00691,FL0195,2026-04-22 03:27:00,Economy,Confirmed
BK01942,PS00058,FL0145,2026-07-16 18:47:00,Economy,Confirmed
BK01943,PS00401,FL0108,2026-08-01 00:15:00,Economy,Confirmed
BK01944,PS00033,FL0075,2026-07-26 02:47:00,Economy,Confirmed
BK01945,PS00643,FL0152,2026-05-02 20:30:00,Economy,Pending
BK01946,PS00161,FL0119,2026-05-31 21:39:00,Economy,Confirmed
BK01947,PS00449,FL0050,2026-04-24 20:22:00,Economy,Confirmed
BK01948,PS00426,FL0145,2026-06-27 18:47:00,First,Pending
BK01949,PS00855,FL0034,2026-05-14 08:39:00,Economy,Cancelled
BK01950,PS00013,FL0022,2026-06-01 08:35:00,Economy,Confirmed
BK01951,PS00800,FL0050,2026-05-09 20:22:00,Economy,Confirmed
BK01952,PS00231,FL0077,2026-05-24 00:26:00,Economy,Confirmed
BK01953,PS00230,FL0153,2026-04-06 05:35:00,Premium Economy,Confirmed
BK01954,PS00389,FL0035,2026-07-31 06:28:00,Premium Economy,Confirmed
BK01955,PS00762,FL0102,2026-08-05 05:22:00,Business,Confirmed
BK01956,PS00348,FL0171,2026-08-21 05:03:00,Economy,Confirmed
BK01957,PS00699,FL0055,2026-07-30 13:47:00,Premium Economy,Confirmed
BK01958,PS00169,FL0055,2026-07-27 13:47:00,Economy,Confirmed
BK01959,PS00775,FL0098,2026-06-29 18:17:00,Business,Confirmed
BK01960,PS00607,FL0191,2026-05-01 11:28:00,Economy,Confirmed
BK01961,PS00297,FL0077,2026-05-27 00:26:00,Economy,Confirmed
BK01962,PS00253,FL0069,2026-04-21 19:41:00,First,Confirmed
BK01963,PS00900,FL0090,2026-06-09 15:56:00,Business,Pending
BK01964,PS00505,FL0189,2026-06-07 21:05:00,Economy,Confirmed
BK01965,PS00188,FL0029,2026-04-24 01:58:00,Premium Economy,Confirmed
BK01966,PS00618,FL0147,2026-06-01 11:35:00,Economy,Pending
BK01967,PS00044,FL0076,2026-07-22 04:55:00,Economy,Confirmed
BK01968,PS00967,FL0092,2026-07-29 05:58:00,Business,Confirmed
BK01969,PS00181,FL0162,2026-05-31 03:58:00,Economy,Confirmed
BK01970,PS00604,FL0069,2026-07-13 19:41:00,Economy,Confirmed
BK01971,PS00412,FL0094,2026-07-13 00:32:00,Economy,Confirmed
BK01972,PS00030,FL0117,2026-07-12 18:39:00,Economy,Confirmed
BK01973,PS00150,FL0114,2026-04-24 10:17:00,Economy,Cancelled
BK01974,PS00251,FL0134,2026-05-20 01:26:00,Economy,Confirmed
BK01975,PS00663,FL0171,2026-05-26 05:03:00,Economy,Confirmed
BK01976,PS00219,FL0193,2026-05-01 17:24:00,Economy,Confirmed
BK01977,PS00181,FL0102,2026-06-05 05:22:00,Economy,Confirmed
BK01978,PS00141,FL0144,2026-07-14 13:04:00,Premium Economy,Confirmed
BK01979,PS00460,FL0191,2026-06-20 11:28:00,Economy,Confirmed
BK01980,PS00208,FL0054,2026-07-18 02:06:00,Business,Confirmed
BK01981,PS00428,FL0145,2026-07-16 18:47:00,First,Confirmed
BK01982,PS00822,FL0195,2026-04-24 03:27:00,Economy,Confirmed
BK01983,PS00752,FL0032,2026-07-08 17:00:00,Economy,Confirmed
BK01984,PS00933,FL0092,2026-07-29 05:58:00,Economy,Confirmed
BK01985,PS00572,FL0197,2026-05-18 21:29:00,Business,Confirmed
BK01986,PS00943,FL0139,2026-07-15 13:10:00,Economy,Confirmed
BK01987,PS00306,FL0026,2026-07-14 15:06:00,Economy,Confirmed
BK01988,PS00237,FL0032,2026-04-25 17:00:00,Economy,Confirmed
BK01989,PS00123,FL0069,2026-07-05 19:41:00,Economy,Confirmed
BK01990,PS00519,FL0137,2026-05-01 10:49:00,Economy,Confirmed
BK01991,PS00024,FL0196,2026-06-09 12:42:00,Economy,Confirmed
BK01992,PS00198,FL0038,2026-07-27 19:43:00,Economy,Confirmed
BK01993,PS00761,FL0042,2026-07-23 11:09:00,Business,Confirmed
BK01994,PS00814,FL0095,2026-06-15 21:40:00,Economy,Confirmed
BK01995,PS00211,FL0006,2026-05-23 13:15:00,Economy,Confirmed
BK01996,PS00346,FL0026,2026-06-17 15:06:00,Economy,Confirmed
BK01997,PS00498,FL0162,2026-07-09 03:58:00,Economy,Confirmed
BK01998,PS00823,FL0023,2026-07-24 19:57:00,Economy,Confirmed
BK01999,PS00993,FL0129,2026-06-02 14:26:00,Economy,Confirmed
BK02000,PS00484,FL0100,2026-06-09 06:30:00,Economy,Cancelled
BK02001,PS00482,FL0016,2026-06-06 20:33:00,Economy,Pending
BK02002,PS00689,FL0111,2026-04-27 02:49:00,Economy,Confirmed
BK02003,PS00748,FL0156,2026-06-30 05:36:00,Economy,Confirmed
BK02004,PS00520,FL0042,2026-07-30 11:09:00,Economy,Confirmed
BK02005,PS00417,FL0119,2026-05-27 21:39:00,Economy,Confirmed
BK02006,PS00084,FL0182,2026-04-27 04:36:00,Economy,Confirmed
BK02007,PS00153,FL0062,2026-07-07 15:03:00,Economy,Confirmed
BK02008,PS00517,FL0053,2026-08-13 12:43:00,Economy,Pending
BK02009,PS00287,FL0165,2026-05-19 21:56:00,Economy,Confirmed
BK02010,PS00834,FL0095,2026-06-02 21:40:00,Economy,Confirmed
BK02011,PS00503,FL0176,2026-07-08 00:03:00,First,Confirmed
BK02012,PS00804,FL0006,2026-06-07 13:15:00,Economy,Confirmed
BK02013,PS00211,FL0137,2026-08-16 10:49:00,Business,Pending
BK02014,PS00687,FL0002,2026-06-23 23:18:00,First,Confirmed
BK02015,PS00639,FL0030,2026-07-24 02:37:00,Economy,Confirmed
BK02016,PS00603,FL0011,2026-05-19 11:29:00,Economy,Confirmed
BK02017,PS00644,FL0068,2026-05-14 12:55:00,Economy,Confirmed
BK02018,PS00271,FL0176,2026-05-01 00:03:00,Economy,Confirmed
